,#,Xc1.A,Xc1.R,Xc1.N,Xc1.D,Xc1.C,Xc1.Q,Xc1.E,Xc1.G,Xc1.H,Xc1.I,Xc1.L,Xc1.K,Xc1.M,Xc1.F,Xc1.P,Xc1.S,Xc1.T,Xc1.W,Xc1.Y,Xc1.V,Xc2.lambda1,Xc2.lambda2,Xc2.lambda3,Xc2.lambda4,Xc2.lambda5,Xc2.lambda6,Xc2.lambda7,Xc2.lambda8,Xc2.lambda9,Xc2.lambda10,Xc2.lambda11,Xc2.lambda12,Xc2.lambda13,Xc2.lambda14,Xc2.lambda15,Xc2.lambda16,Xc2.lambda17,Xc2.lambda18,Xc2.lambda19,Xc2.lambda20,Xc2.lambda21,Xc2.lambda22,Xc2.lambda23,Xc2.lambda24,Xc2.lambda25,Xc2.lambda26,Xc2.lambda27,Xc2.lambda28,Xc2.lambda29,Xc2.lambda30
1319,ATO98120@N,23.74610491408093,11.733369486957637,21.790543332921324,19.2762498714304,10.336539786129347,17.600054230436456,12.57146730745461,20.114347691927378,3.631757222153554,22.6286411534183,27.377862136234484,17.041322350105137,5.866684743478818,19.834981751761717,14.527028888614216,27.936594016565802,26.81913025590317,2.79365940165658,15.365126709111191,25.701666495240538,0.024786077138819692,0.02542018065895949,0.023388557401742713,0.02372417627076915,0.023832772785660043,0.023392843911137363,0.0230625303147255,0.023992518739748937,0.024067194572867635,0.023498467711431926,0.023494369325835356,0.02372653979765085,0.02453689973954535,0.02279142652973176,0.02371584895805355,0.024567225333083132,0.024242178719683954,0.02407137206311481,0.023272684619546645,0.023355328532897096,0.02364802741946214,0.024881191165505762,0.0246079422689823,0.024635552718066552,0.024689549336984112,0.02377867068757263,0.024149757331282766,0.023827189646475132,0.023846297147915998,0.025630688987089718
1320,QCQ19834@N,25.865095450229376,12.206000100108245,24.121381150213914,18.599619200164945,12.7872382001134,17.727762050157214,15.112190600134017,28.771285950255148,7.265476250064432,22.377666850198448,38.071095550337624,11.915381050105667,3.19680955002835,23.54014305020876,15.402809650136595,37.489857450332465,30.80561930027319,3.19680955002835,18.01838110015979,36.327381250322155,0.024067768388135697,0.024041076946284472,0.02353073454966477,0.024154799164682612,0.023166956511016055,0.023532833708037788,0.022926742398222354,0.023473385708564148,0.024008715821971796,0.023562799311030416,0.023483155826426783,0.02320469908666596,0.023440970918115162,0.023597375866891576,0.023907222973561914,0.023850201624987213,0.0241144102658133,0.023522397442857543,0.02341457639422485,0.024417922539843036,0.023770701560760485,0.023799840553889475,0.024430582539659976,0.02270359924820426,0.023175108746950765,0.02362284177449484,0.023425602831167368,0.02311030653372129,0.023864905008939025,0.024058715752637874
1321,QCQ20008@N,26.925127775126366,11.999241725871533,24.876476748758055,17.852530372638135,12.877235022886524,18.145194804976466,15.511214913931495,29.26644323383301,7.901939673134912,21.071839128359766,38.339040636321236,11.706577293533202,3.5119731880599607,23.705819019404736,15.511214913931495,37.46104733930625,31.900423124877978,3.219308755721631,17.852530372638135,35.9977251776146,0.024182408686132112,0.023722043476084354,0.02340612244413665,0.023915992303248014,0.02301311421216888,0.023433204509315908,0.022746539527794783,0.023547810433127814,0.023802389135408202,0.023383515958453168,0.023423466815604935,0.02310411603922288,0.02351250973399745,0.023585237991982852,0.023794487094960192,0.02391415437358102,0.023805809652317957,0.023579464742177553,0.023454421628340966,0.024329806885009148,0.023647325695272503,0.02379361555582398,0.024385399607005538,0.022763507358934676,0.023147153555751757,0.023600900659810867,0.023285404753504282,0.02326092939797149,0.023779129299513004,0.02401558613501716
1322,AHX26109@N,20.206516807610623,10.103258403805311,23.67049111748673,12.9899036620354,10.68058745545133,17.031207023557524,11.257916507097347,24.247820169132748,4.329967887345133,22.227168488371685,27.134465427362837,12.701239136212392,5.19596146481416,18.18586512684956,12.123910084566374,31.175768788884962,25.113813746601775,2.59798073240708,18.47452965267257,25.9798073240708,0.023454706972827036,0.024184315920709028,0.02365319109939709,0.024617816341098917,0.02361126786000029,0.02332170171966103,0.023652562935428396,0.02368473968906141,0.024250883124505532,0.023731038058847517,0.022630665962764914,0.02380272717576865,0.02378453074017198,0.023054707596679772,0.02377663362449443,0.02358568628093075,0.0231116248570527,0.02429048321417411,0.02333053421885692,0.022873808548513282,0.023042325121715525,0.02368992549563613,0.023325696558509,0.02495506440245593,0.024286927392307277,0.023516867698976176,0.023588698610326093,0.024122895945733816,0.024271130761798647,0.02413231624858903
1323,AHX25974@N,19.93329044049004,10.111089353871758,23.688837914785264,12.999972026406548,10.688865888378716,17.044407767955253,11.266642422885674,24.266614449292224,4.622212276055661,22.533284845771348,27.15549712182701,12.711083759153068,5.199988810562619,18.199960836969165,12.42219549189959,30.911044596122235,25.13327925105266,2.5999944052813095,18.199960836969165,25.999944052813095,0.023470866431056645,0.024142468913241844,0.0236543259871494,0.02462232914066011,0.02363427906106699,0.02331201295101219,0.023620988522098305,0.02363447297066008,0.024200929023083538,0.02370124749824463,0.022603129748733786,0.023784352915660265,0.023793615102746066,0.023071243526477846,0.023786302243641103,0.0236218749437649,0.023117565451612806,0.02424576161772172,0.023372636076248544,0.022851655117714312,0.0230275855081209,0.023668233449374142,0.02334922526571365,0.024951748510591117,0.02430258233550379,0.023513330245783243,0.023578942001185366,0.02411504245187994,0.024271507828782176,0.024091477906991725
1324,AGT17716@N,25.014699833591898,12.223091964141496,29.847085028717604,17.908251017230562,15.065671490686029,15.349929443340482,13.360123774759309,26.15173164420971,5.116643147780161,21.319346449084005,32.68966455526214,14.781413538031575,3.979611337162347,18.76102487519392,17.055477159267202,30.984116839335417,24.730441880937445,3.979611337162347,19.32954078050283,28.71005321809979,0.024050249934861736,0.024444557275393748,0.02397595653321561,0.024245512623290857,0.023534096967581304,0.02441780914930118,0.02379402888499999,0.023531660078900105,0.02435233810528027,0.023092161462410693,0.023958903017406094,0.024446750125518453,0.02439139003432558,0.02290813077461847,0.022870342814784138,0.02432175864862603,0.02362209472763891,0.023590167748160407,0.024269664439978057,0.02328039452323833,0.02397742334831333,0.023480643332384903,0.02418280043314498,0.023806981285481973,0.02393808402866197,0.023171811097609483,0.024572367358983466,0.022955054409591308,0.024057791844375464,0.024501122337469913
1325,AGT17727@N,25.014699833591898,12.223091964141496,29.847085028717604,17.908251017230562,15.065671490686029,15.349929443340482,13.360123774759309,26.15173164420971,5.116643147780161,21.319346449084005,32.68966455526214,14.781413538031575,3.979611337162347,18.76102487519392,17.055477159267202,30.984116839335417,24.730441880937445,3.979611337162347,19.32954078050283,28.71005321809979,0.024050249934861736,0.024444557275393748,0.02397595653321561,0.024245512623290857,0.023534096967581304,0.02441780914930118,0.02379402888499999,0.023531660078900105,0.02435233810528027,0.023092161462410693,0.023958903017406094,0.024446750125518453,0.02439139003432558,0.02290813077461847,0.022870342814784138,0.02432175864862603,0.02362209472763891,0.023590167748160407,0.024269664439978057,0.02328039452323833,0.02397742334831333,0.023480643332384903,0.02418280043314498,0.023806981285481973,0.02393808402866197,0.023171811097609483,0.024572367358983466,0.022955054409591308,0.024057791844375464,0.024501122337469913
1326,AGT17738@N,25.014699833591898,12.223091964141496,29.847085028717604,17.908251017230562,15.065671490686029,15.349929443340482,13.360123774759309,26.15173164420971,5.116643147780161,21.319346449084005,32.68966455526214,14.781413538031575,3.979611337162347,18.76102487519392,17.055477159267202,30.984116839335417,24.730441880937445,3.979611337162347,19.32954078050283,28.71005321809979,0.024050249934861736,0.024444557275393748,0.02397595653321561,0.024245512623290857,0.023534096967581304,0.02441780914930118,0.02379402888499999,0.023531660078900105,0.02435233810528027,0.023092161462410693,0.023958903017406094,0.024446750125518453,0.02439139003432558,0.02290813077461847,0.022870342814784138,0.02432175864862603,0.02362209472763891,0.023590167748160407,0.024269664439978057,0.02328039452323833,0.02397742334831333,0.023480643332384903,0.02418280043314498,0.023806981285481973,0.02393808402866197,0.023171811097609483,0.024572367358983466,0.022955054409591308,0.024057791844375464,0.024501122337469913
1327,AGT17749@N,25.025540629736575,12.228389171348553,29.860020069572048,17.91601204174323,15.072200606545891,15.356581750065626,13.081532601907755,26.16306520381551,5.118860583355208,21.328585763980037,32.70383150476939,14.787819463026159,3.9813360092762733,18.76915547230243,17.06286861118403,30.997544643650986,24.74115948621684,3.9813360092762733,19.3379177593419,29.006876639012848,0.02406151743494657,0.024537837139453463,0.02399750640814082,0.02426183666765288,0.023498237410928078,0.024465650679245353,0.023820434062798906,0.02354418736833945,0.024311790971746735,0.023090668934446508,0.023918107539794592,0.024437375550989435,0.02435576157034187,0.022917640138946777,0.022807017662675802,0.02436359618618838,0.023585991478900004,0.023608211719805088,0.024291478419506473,0.02331692779441937,0.02401780414605798,0.023462572663568472,0.024164153393730924,0.02375169155889773,0.023917020974151833,0.023139534109158973,0.024540664710971147,0.022979637043468486,0.023990562931735997,0.02446343980925832
1328,AHX25983@N,19.953547708677768,10.121364779764086,23.712911769733,13.01318328826811,10.69972848146489,17.061729200173744,11.278092183165695,24.291275471433806,4.916091464456842,22.26700251548099,27.18309397993783,12.724001437417707,5.494455166157646,18.218456603575355,12.434819586567306,30.94245804099306,25.158821023985013,2.602636657653622,17.92927475272495,26.02636657653622,0.023396966501651767,0.024104533768872904,0.023687414213837847,0.0245748059180569,0.023627711893621714,0.023325698707204426,0.023624089125821975,0.0236290357491783,0.024215080086893923,0.023712626135902484,0.02259971133022169,0.023795385141165144,0.023775837093706412,0.023026811892997417,0.023749997716381102,0.02365523540746107,0.023081178690222998,0.024236840804803313,0.023350550188893635,0.022806262516974596,0.023038110925919206,0.023640685201348016,0.023372211043646687,0.024951798279236572,0.02427926574424663,0.02352386434359033,0.023572674897982232,0.024106331115690445,0.024243551367106438,0.024113883346961216
1329,AWV57054@N,26.80237087674565,11.944534847245343,23.59773957626519,18.645127566431754,12.527195083696334,18.062467329980763,14.857836029500305,28.84168170432412,7.283252955637404,21.84975886691221,37.8729153693145,12.235864965470839,3.495961418705954,23.59773957626519,15.440496265951296,38.455575605765496,30.880992531902592,3.204631300480458,18.062467329980763,36.124934659961525,0.02401368637226412,0.024015746987111522,0.023351978107566944,0.024111289932430096,0.023100438630718322,0.023454531345350138,0.022996861492909935,0.023533468630541773,0.02386370256992344,0.02356092492163334,0.023418770869540778,0.023186867289192593,0.02347148711860915,0.023592457676530378,0.02384812629630088,0.02401588247885686,0.02419314161156046,0.02354652632676408,0.023373480346794182,0.024394543190526027,0.023635589778743648,0.023770869168908502,0.024416015748018355,0.02279563158210967,0.02308661214605409,0.023621666434994897,0.023363745329683744,0.023192839873949402,0.02380511411382605,0.023937885403090404
1330,AKE53205@N,26.68332910696144,12.18151980969979,23.782967247509113,17.98224352860445,12.471555995645021,17.98224352860445,15.661954041042586,29.003618594523306,6.9608684626855934,22.62282250372818,37.99474035882553,11.891483623754556,2.900361859452331,23.49293106156388,14.791845483206886,37.12463180098983,31.03387189613994,3.1903980453975636,18.272279714549683,35.674450871263666,0.02405016268976536,0.023962723485408104,0.02341141300125355,0.02415919078817244,0.02311706031975598,0.02366427344565204,0.022762569550969343,0.023629561551175536,0.023982103190318935,0.02350520642538223,0.023514217342031792,0.023351786545765554,0.023540125225934724,0.023567032168515346,0.0240461371664043,0.024127817724083917,0.024040490538181976,0.0238597246039283,0.023426176836648768,0.024411335545443124,0.02363279198704088,0.02383242407353123,0.024286145505580024,0.022883185775358805,0.023267301591865453,0.023579118516695544,0.02326742228594003,0.023173543685128115,0.02369886939470438,0.02421390309413115
1331,ASV64375@N,24.268339964627742,13.704474332966255,33.11914630466845,22.84079055494376,14.275494096839848,14.561003978776645,13.133454569092661,26.266909138185323,5.139177874862345,25.695889374311726,38.258324179530796,12.562434805219066,3.9971383471151576,19.129162089765398,15.13202374265024,32.83363642273165,35.97424512403642,6.566727284546331,19.129162089765398,37.11628465178361,0.024400437284918634,0.023779476782470787,0.023544562722955107,0.023230286253288636,0.02343824816641047,0.024439762816592395,0.02312714692789955,0.023690583159280236,0.02408213437152693,0.022698056358464416,0.02352051032373685,0.023385369804039217,0.02426071432650779,0.023474289331616865,0.024391048512462463,0.024551631267524063,0.02434425010494464,0.02404325773956009,0.02393610274327653,0.02439388196828667,0.02388437537891769,0.024224179245395615,0.023980549575540407,0.023017896728279225,0.02349962532795285,0.023579400043041626,0.024393496944788817,0.0236011438933707,0.023670084330577486,0.023907615629576343
1332,ANA96039@N,25.536907180440068,13.189391620666848,23.011278997759185,19.924400107815877,12.34751555977322,16.276270510610154,13.189391620666848,26.378783241333696,4.770631011730562,18.80189869329104,33.39441708211394,14.311893035191687,5.8931324262554,20.766276168709506,16.276270510610154,35.92004526479482,26.65940859496491,2.8062535363120955,21.888777583234344,28.062535363120954,0.024797033358118625,0.024722890436417504,0.023143719428742257,0.023383884380511505,0.024423545168689057,0.02456523289814769,0.023137969519218093,0.023053470315524505,0.02390424638614677,0.024183288779629955,0.024155753344856958,0.023710455029035783,0.024238665914768098,0.023404222545556866,0.024080411439734932,0.02413761864024625,0.024829601233419207,0.02337745332830535,0.023550528666005894,0.023790611917057124,0.023369169925763985,0.024024980208952187,0.023611686537863392,0.02432494600800758,0.024422459019431984,0.024045145372521337,0.023786469626083814,0.02438095417825458,0.02352809912491682,0.02529013363686238
1333,QCQ19858@N,25.293516976862154,11.919933287946533,23.25840641550543,18.606725132404346,12.792123528527986,18.025264972016707,14.827234089884712,28.78227793918797,7.558982085039265,22.09548609473016,38.085640505390145,12.501393448334168,3.7794910425196324,24.130596656086883,15.11796417007853,38.37637058558396,30.23592834015706,3.1980308821319965,17.73453489182289,36.63199010442105,0.02394544797538234,0.02399846488454636,0.023553006421020747,0.02434778557200009,0.022988172854513548,0.02348629554929113,0.02291985805103902,0.023541673385894038,0.023930056988542413,0.023575319604397352,0.023559986968226802,0.023231980481447607,0.023431216569057636,0.023753378476227858,0.023784035289257693,0.02398872405003327,0.024067713535498192,0.02350328126034449,0.02337404423398058,0.024365158284138867,0.02362125400474714,0.02393653427512933,0.024452015434935803,0.02284610062964375,0.023149624153556477,0.023584276979571123,0.023258631642733413,0.0232622539647403,0.02378714924846982,0.02402647903781486
